Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785184909,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785184910,50,POST,/search,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,5,930,867.5501832040027,763.2915829890408,939.554666983895,56.0
1785184910,50,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,5,930,867.5501832040027,763.2915829890408,939.554666983895,56.0
1785184911,100,POST,/search,0.000000,0.000000,1700,1800,1800,1800,2000,2000,2000,2000,2000,2000,2000,47,47,1600,1480.6524201697532,547.4159580189735,1966.2666250369512,56.0
1785184911,100,,Aggregated,0.000000,0.000000,1700,1800,1800,1800,2000,2000,2000,2000,2000,2000,2000,47,47,1600,1480.6524201697532,547.4159580189735,1966.2666250369512,56.0
1785184912,150,POST,/search,0.000000,0.000000,1800,1800,1800,1900,2200,2300,2300,2300,2300,2300,2300,76,76,1800,1619.5604226201172,547.4159580189735,2273.716208001133,56.0
1785184912,150,,Aggregated,0.000000,0.000000,1800,1800,1800,1900,2200,2300,2300,2300,2300,2300,2300,76,76,1800,1619.5604226201172,547.4159580189735,2273.716208001133,56.0
1785184913,200,POST,/search,20.000000,20.000000,1800,1800,2000,2000,2500,2600,2700,2700,2700,2700,2700,122,122,1800,1629.797521468584,32.948290987405926,2664.2217920161784,56.0
1785184913,200,,Aggregated,20.000000,20.000000,1800,1800,2000,2000,2500,2600,2700,2700,2700,2700,2700,122,122,1800,1629.797521468584,32.948290987405926,2664.2217920161784,56.0
1785184914,250,POST,/search,20.000000,20.000000,1800,1800,2000,2000,2500,2600,2700,2700,2700,2700,2700,137,137,1800,1635.0780303652032,32.948290987405926,2702.7728329994716,56.0
1785184914,250,,Aggregated,20.000000,20.000000,1800,1800,2000,2000,2500,2600,2700,2700,2700,2700,2700,137,137,1800,1635.0780303652032,32.948290987405926,2702.7728329994716,56.0
1785184915,250,POST,/search,28.000000,28.000000,1800,1900,2000,2200,2700,4000,4000,4000,4000,4000,4000,228,228,1700,1766.5218013280537,32.948290987405926,3979.331416019704,56.0
1785184915,250,,Aggregated,28.000000,28.000000,1800,1900,2000,2200,2700,4000,4000,4000,4000,4000,4000,228,228,1700,1766.5218013280537,32.948290987405926,3979.331416019704,56.0
1785184916,250,POST,/search,28.000000,28.000000,1700,1900,2000,2300,3100,4000,4000,4300,6800,6800,6800,275,274,1700,1747.2857173964042,32.948290987405926,6817.166957946029,76.31636363636363
1785184916,250,,Aggregated,28.000000,28.000000,1700,1900,2000,2300,3100,4000,4000,4300,6800,6800,6800,275,274,1700,1747.2857173964042,32.948290987405926,6817.166957946029,76.31636363636363
1785184917,250,POST,/search,33.166667,33.166667,1700,1900,2000,2300,3400,4000,4000,4300,6800,6800,6800,285,284,1700,1766.2138688388247,32.948290987405926,6817.166957946029,75.60350877192982
1785184917,250,,Aggregated,33.166667,33.166667,1700,1900,2000,2300,3400,4000,4000,4300,6800,6800,6800,285,284,1700,1766.2138688388247,32.948290987405926,6817.166957946029,75.60350877192982
1785184918,250,POST,/search,33.166667,33.166667,1800,2000,2300,2600,4000,4300,5100,5100,7400,7400,7400,312,310,1800,1958.799810871894,32.948290987405926,7356.810250028502,91.90064102564102
1785184918,250,,Aggregated,33.166667,33.166667,1800,2000,2300,2600,4000,4300,5100,5100,7400,7400,7400,312,310,1800,1958.799810871894,32.948290987405926,7356.810250028502,91.90064102564102
1785184919,250,POST,/search,39.285714,39.142857,1800,2000,2300,2600,4000,4300,5900,6200,7400,7400,7400,395,393,1800,1988.7018793063603,32.948290987405926,7356.810250028502,84.35696202531645
1785184919,250,,Aggregated,39.285714,39.142857,1800,2000,2300,2600,4000,4300,5900,6200,7400,7400,7400,395,393,1800,1988.7018793063603,32.948290987405926,7356.810250028502,84.35696202531645
1785184920,250,POST,/search,34.666667,34.444444,1900,2300,2900,3100,4000,4300,5900,6500,9500,9500,9500,524,521,1800,2037.7700122400765,2.9482919489964843,9524.623417004477,90.5381679389313
1785184920,250,,Aggregated,34.666667,34.444444,1900,2300,2900,3100,4000,4300,5900,6500,9500,9500,9500,524,521,1800,2037.7700122400765,2.9482919489964843,9524.623417004477,90.5381679389313
1785184921,250,POST,/search,39.500000,39.300000,1600,2200,2600,3000,4000,4300,5900,6400,9500,9500,9500,601,598,1700,1777.6787051393112,2.9482919489964843,9524.623417004477,86.11314475873544
1785184921,250,,Aggregated,39.500000,39.300000,1600,2200,2600,3000,4000,4300,5900,6400,9500,9500,9500,601,598,1700,1777.6787051393112,2.9482919489964843,9524.623417004477,86.11314475873544
1785184922,250,POST,/search,51.100000,50.800000,1200,1900,2400,2900,3900,4100,5900,6500,12000,12000,12000,711,707,1500,1521.0349253904724,2.9482919489964843,11535.582499986049,89.31223628691983
1785184922,250,,Aggregated,51.100000,50.800000,1200,1900,2400,2900,3900,4100,5900,6500,12000,12000,12000,711,707,1500,1521.0349253904724,2.9482919489964843,11535.582499986049,89.31223628691983
1785184923,250,POST,/search,55.100000,54.800000,580,1700,2200,2600,3800,4000,5700,6400,12000,12000,12000,794,790,1000,1371.8810929327099,2.9482919489964843,11535.582499986049,85.82997481108312
1785184923,250,,Aggregated,55.100000,54.800000,580,1700,2200,2600,3800,4000,5700,6400,12000,12000,12000,794,790,1000,1371.8810929327099,2.9482919489964843,11535.582499986049,85.82997481108312
1785184924,250,POST,/search,63.000000,62.600000,74,1100,2100,2400,3700,4000,5700,6400,14000,14000,14000,911,906,620,1214.2578711081885,2.7407080051489174,13984.173791017383,88.13172338090011
1785184924,250,,Aggregated,63.000000,62.600000,74,1100,2100,2400,3700,4000,5700,6400,14000,14000,14000,911,906,620,1214.2578711081885,2.7407080051489174,13984.173791017383,88.13172338090011
